PERSON_LEGISLATIVE_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|BUSINESS_GROUP_ID|PERSON_ID|LEGISLATION_CODE|HIGHEST_EDUCATION_LEVEL|MARITAL_STATUS|MARITAL_STATUS_DATE|SEX|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|PER_INFROMATION_CATEGORY|PER_INFORMATION1|PER_INFORMATION2|PER_INFORMATION3|PER_INFORMATION4|PER_INFORMATION5|PER_INFORMATION6|PER_INFORMATION7|PER_INFORMATION8|PER_INFORMATION9|PER_INFORMATION10|PER_INFORMATION11|PER_INFORMATION12|PER_INFORMATION13|PER_INFORMATION14|PER_INFORMATION15|PER_INFORMATION16|PER_INFORMATION17|PER_INFORMATION18|PER_INFORMATION19|PER_INFORMATION20|PER_INFORMATION21|PER_INFORMATION22|PER_INFORMATION23|PER_INFORMATION24|PER_INFORMATION25|PER_INFORMATION26|PER_INFORMATION27|PER_INFORMATION28|PER_INFORMATION29|PER_INFORMATION30|PER_INFORMATION_DATE1|PER_INFORMATION_DATE2|PER_INFORMATION_DATE3|PER_INFORMATION_DATE4|PER_INFORMATION_DATE5|PER_INFORMATION_DATE6|PER_INFORMATION_DATE7|PER_INFORMATION_DATE8|PER_INFORMATION_DATE9|PER_INFORMATION_DATE10|PER_INFORMATION_DATE11|PER_INFORMATION_DATE12|PER_INFORMATION_DATE13|PER_INFORMATION_DATE14|PER_INFORMATION_DATE15|PER_INFORMATION_NUMBER1|PER_INFORMATION_NUMBER2|PER_INFORMATION_NUMBER3|PER_INFORMATION_NUMBER4|PER_INFORMATION_NUMBER5|PER_INFORMATION_NUMBER6|PER_INFORMATION_NUMBER7|PER_INFORMATION_NUMBER8|PER_INFORMATION_NUMBER9|PER_INFORMATION_NUMBER10|PER_INFORMATION_NUMBER11|PER_INFORMATION_NUMBER12|PER_INFORMATION_NUMBER13|PER_INFORMATION_NUMBER14|PER_INFORMATION_NUMBER15|PER_INFORMATION_NUMBER16|PER_INFORMATION_NUMBER17|PER_INFORMATION_NUMBER18|PER_INFORMATION_NUMBER19|PER_INFORMATION_NUMBER20|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
L322|2004-01-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P322|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L322
L323|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P323|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L323
L324|2004-01-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P324|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L324
L325|2004-01-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P325|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L325
L326|2004-01-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P326|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L326
L327|2004-01-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P327|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L327
L328|2004-01-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P328|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L328
L329|2004-01-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P329|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L329
L330|2004-01-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P330|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L330
L331|2004-01-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P331|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L331
L332|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P332|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L332
L333|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P333|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L333
L334|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P334|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L334
L335|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P335|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L335
L336|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P336|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L336
L337|2004-02-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P337|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L337
L338|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P338|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L338
L339|2004-02-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P339|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L339
L340|2004-03-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P340|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L340
L341|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P341|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L341
L342|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P342|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L342
L343|2004-03-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P343|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L343
L345|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P345|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L345
L347|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P347|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L347
L403|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P403|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L403
L404|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P404|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L404
L405|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P405|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L405
L406|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P406|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L406
L407|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P407|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L407
L408|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P408|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L408
L409|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P409|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L409
L410|2005-03-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P410|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L410
L411|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P411|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L411
L412|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P412|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L412
L413|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P413|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L413
L415|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P415|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L415
L416|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P416|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L416
L417|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P417|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L417
L418|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P418|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L418
L420|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P420|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L420
L421|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P421|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L421
L422|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P422|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L422
L423|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P423|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L423
L424|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P424|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L424
L425|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P425|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L425
L426|2005-10-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P426|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L426
L427|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P427|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L427
L428|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P428|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L428
L429|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P429|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L429
L430|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P430|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L430
L431|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P431|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L431
L432|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P432|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L432
L433|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P433|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L433
L434|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P434|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L434
L435|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P435|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L435
L436|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P436|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L436
L437|2005-10-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P437|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L437
L438|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P438|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L438
L439|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P439|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L439
L440|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P440|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L440
L441|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P441|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L441
L443|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P443|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L443
L444|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P444|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L444
L445|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P445|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L445
L348|2004-04-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P348|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L348
L349|2004-04-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P349|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L349
L350|2004-04-30|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P350|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L350
L351|2004-04-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P351|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L351
L352|2004-04-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P352|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L352
L353|2004-04-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P353|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L353
L354|2004-04-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P354|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L354
L355|2004-04-30|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P355|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L355
L357|2004-05-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P357|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L357
L358|2004-05-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P358|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L358
L360|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P360|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L360
L361|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P361|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L361
L362|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P362|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L362
L363|2004-06-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P363|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L363
L364|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P364|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L364
L365|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P365|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L365
L366|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P366|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L366
L367|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P367|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L367
L368|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P368|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L368
L369|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P369|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L369
L370|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P370|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L370
L371|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P371|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L371
L372|2004-07-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P372|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L372
L373|2004-07-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P373|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L373
L374|2004-07-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P374|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L374
L375|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P375|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L375
L376|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P376|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L376
L377|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P377|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L377
L378|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P378|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L378
L379|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P379|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L379
L380|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P380|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L380
L381|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P381|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L381
L382|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P382|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L382
L383|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P383|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L383
L384|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P384|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L384
L385|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P385|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L385
L386|2004-09-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P386|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L386
L388|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P388|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L388
L391|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P391|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L391
L392|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P392|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L392
L393|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P393|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L393
L394|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P394|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L394
L395|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P395|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L395
L396|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P396|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L396
L397|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P397|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L397
L399|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P399|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L399
L401|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P401|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L401
