ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|FFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_P14396|ASSIG14396||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14397|ASSIG14397||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14398|ASSIG14398||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14399|ASSIG14399||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14400|ASSIG14400||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14401|ASSIG14401||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14667|ASSIG14667||2013-06-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P14732|ASSIG14732||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14733|ASSIG14733||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14735|ASSIG14735||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14737|ASSIG14737||2013-06-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P14740|ASSIG14740||2013-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P13849|ASSIG13849||2013-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P13850|ASSIG13850||2013-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P13861|ASSIG13861||2013-01-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P13868|ASSIG13868||2012-12-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P13881|ASSIG13881||2013-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P13894|ASSIG13894||2013-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P13897|ASSIG13897||2013-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P13905|ASSIG13905||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13918|ASSIG13918||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13919|ASSIG13919||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13922|ASSIG13922||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13923|ASSIG13923||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13924|ASSIG13924||2013-01-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13932|ASSIG13932||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13948|ASSIG13948||2013-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13950|ASSIG13950||2013-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13954|ASSIG13954||2013-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13955|ASSIG13955||2013-02-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P13956|ASSIG13956||2013-02-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P13959|ASSIG13959||2013-02-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P13967|ASSIG13967||2013-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P13974|ASSIG13974||2013-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P13991|ASSIG13991||2013-02-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P13994|ASSIG13994||2013-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P13995|ASSIG13995||2013-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14009|ASSIG14009||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14015|ASSIG14015||2013-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14025|ASSIG14025||2013-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14026|ASSIG14026||2013-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14028|ASSIG14028||2013-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14089|ASSIG14089||2013-02-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14092|ASSIG14092||2013-02-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14116|ASSIG14116||2013-03-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14174|ASSIG14174||2013-03-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14217|ASSIG14217||2013-03-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P14228|ASSIG14228||2013-04-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P14230|ASSIG14230||2013-04-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P14234|ASSIG14234||2013-04-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P14238|ASSIG14238||2013-04-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P14292|ASSIG14292||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14299|ASSIG14299||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14302|ASSIG14302||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14303|ASSIG14303||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14304|ASSIG14304||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14305|ASSIG14305||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14306|ASSIG14306||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P14318|ASSIG14318||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14320|ASSIG14320||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14328|ASSIG14328||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14334|ASSIG14334||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14336|ASSIG14336||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14340|ASSIG14340||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14341|ASSIG14341||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14351|ASSIG14351||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14356|ASSIG14356||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14358|ASSIG14358||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14359|ASSIG14359||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14361|ASSIG14361||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14364|ASSIG14364||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14365|ASSIG14365||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14367|ASSIG14367||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14370|ASSIG14370||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14372|ASSIG14372||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14373|ASSIG14373||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14375|ASSIG14375||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14376|ASSIG14376||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14377|ASSIG14377||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14378|ASSIG14378||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14379|ASSIG14379||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14382|ASSIG14382||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14384|ASSIG14384||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14387|ASSIG14387||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14390|ASSIG14390||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14391|ASSIG14391||2013-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14392|ASSIG14392||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14394|ASSIG14394||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14395|ASSIG14395||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14402|ASSIG14402||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14403|ASSIG14403||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14404|ASSIG14404||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14406|ASSIG14406||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14407|ASSIG14407||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14408|ASSIG14408||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14409|ASSIG14409||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14417|ASSIG14417||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14418|ASSIG14418||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14419|ASSIG14419||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14422|ASSIG14422||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14423|ASSIG14423||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14424|ASSIG14424||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14425|ASSIG14425||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14426|ASSIG14426||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14427|ASSIG14427||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14428|ASSIG14428||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14429|ASSIG14429||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14430|ASSIG14430||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14431|ASSIG14431||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14434|ASSIG14434||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14435|ASSIG14435||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14437|ASSIG14437||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14438|ASSIG14438||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14439|ASSIG14439||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14440|ASSIG14440||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14442|ASSIG14442||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14444|ASSIG14444||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14445|ASSIG14445||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14446|ASSIG14446||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14447|ASSIG14447||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14448|ASSIG14448||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14449|ASSIG14449||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14451|ASSIG14451||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14452|ASSIG14452||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14454|ASSIG14454||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14455|ASSIG14455||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14456|ASSIG14456||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14457|ASSIG14457||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14458|ASSIG14458||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14459|ASSIG14459||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14460|ASSIG14460||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14462|ASSIG14462||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14463|ASSIG14463||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14464|ASSIG14464||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14465|ASSIG14465||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14466|ASSIG14466||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14467|ASSIG14467||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14468|ASSIG14468||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14469|ASSIG14469||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14470|ASSIG14470||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14472|ASSIG14472||2013-04-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P14473|ASSIG14473||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14476|ASSIG14476||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14477|ASSIG14477||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14478|ASSIG14478||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14479|ASSIG14479||2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P14480|ASSIG14480||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14489|ASSIG14489||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14490|ASSIG14490||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14491|ASSIG14491||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14492|ASSIG14492||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14493|ASSIG14493||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14494|ASSIG14494||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14495|ASSIG14495||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14496|ASSIG14496||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14497|ASSIG14497||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14498|ASSIG14498||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14499|ASSIG14499||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14500|ASSIG14500||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14501|ASSIG14501||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14502|ASSIG14502||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14503|ASSIG14503||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14504|ASSIG14504||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14505|ASSIG14505||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14507|ASSIG14507||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14508|ASSIG14508||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14509|ASSIG14509||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14511|ASSIG14511||2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P14512|ASSIG14512||2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P14514|ASSIG14514||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14517|ASSIG14517||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14520|ASSIG14520||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14521|ASSIG14521||2013-05-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P14523|ASSIG14523||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14524|ASSIG14524||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14525|ASSIG14525||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14526|ASSIG14526||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14527|ASSIG14527||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14528|ASSIG14528||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14529|ASSIG14529||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14530|ASSIG14530||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14531|ASSIG14531||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14532|ASSIG14532||2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P14534|ASSIG14534||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14535|ASSIG14535||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14536|ASSIG14536||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14537|ASSIG14537||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14538|ASSIG14538||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14539|ASSIG14539||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14540|ASSIG14540||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14541|ASSIG14541||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14542|ASSIG14542||2013-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14543|ASSIG14543||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14544|ASSIG14544||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14547|ASSIG14547||2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P14548|ASSIG14548||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14552|ASSIG14552||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14556|ASSIG14556||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14559|ASSIG14559||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14563|ASSIG14563||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14564|ASSIG14564||2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14565|ASSIG14565||2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14568|ASSIG14568||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14569|ASSIG14569||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14570|ASSIG14570||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14572|ASSIG14572||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14574|ASSIG14574||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14576|ASSIG14576||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14577|ASSIG14577||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14578|ASSIG14578||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14579|ASSIG14579||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14581|ASSIG14581||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14584|ASSIG14584||2013-05-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P14586|ASSIG14586||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14587|ASSIG14587||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14588|ASSIG14588||2013-05-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P14589|ASSIG14589||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14594|ASSIG14594||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14599|ASSIG14599||2013-05-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P14600|ASSIG14600||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14601|ASSIG14601||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14602|ASSIG14602||2013-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P14603|ASSIG14603||2013-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P14604|ASSIG14604||2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P14641|ASSIG14641||2013-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P14705|ASSIG14705||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14706|ASSIG14706||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14707|ASSIG14707||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14708|ASSIG14708||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14709|ASSIG14709||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14710|ASSIG14710||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14711|ASSIG14711||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14712|ASSIG14712||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14713|ASSIG14713||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14714|ASSIG14714||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14715|ASSIG14715||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14717|ASSIG14717||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14718|ASSIG14718||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14719|ASSIG14719||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14720|ASSIG14720||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14722|ASSIG14722||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14723|ASSIG14723||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14724|ASSIG14724||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14725|ASSIG14725||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14726|ASSIG14726||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14727|ASSIG14727||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14728|ASSIG14728||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14729|ASSIG14729||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14730|ASSIG14730||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14731|ASSIG14731||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14749|ASSIG14749||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14750|ASSIG14750||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14751|ASSIG14751||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14752|ASSIG14752||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14756|ASSIG14756||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14757|ASSIG14757||2013-07-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14758|ASSIG14758||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14761|ASSIG14761||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14762|ASSIG14762||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14763|ASSIG14763||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14764|ASSIG14764||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14767|ASSIG14767||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14769|ASSIG14769||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14770|ASSIG14770||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14771|ASSIG14771||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14772|ASSIG14772||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14773|ASSIG14773||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14775|ASSIG14775||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14780|ASSIG14780||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14783|ASSIG14783||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14785|ASSIG14785||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14787|ASSIG14787||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14792|ASSIG14792||2013-07-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P14793|ASSIG14793||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P14803|ASSIG14803||2013-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P14839|ASSIG14839||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14841|ASSIG14841||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14843|ASSIG14843||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14847|ASSIG14847||2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14848|ASSIG14848||2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14849|ASSIG14849||2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14851|ASSIG14851||2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14852|ASSIG14852||2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P14859|ASSIG14859||2013-07-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P14874|ASSIG14874||2013-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P14877|ASSIG14877||2013-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P14931|ASSIG14931||2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14933|ASSIG14933||2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14941|ASSIG14941||2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P14994|ASSIG14994||2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14998|ASSIG14998||2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P14999|ASSIG14999||2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P15002|ASSIG15002||2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P15024|ASSIG15024||2013-08-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15061|ASSIG15061||2013-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P15064|ASSIG15064||2013-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P15085|ASSIG15085||2013-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P15097|ASSIG15097||2013-09-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15101|ASSIG15101||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15102|ASSIG15102||2013-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15103|ASSIG15103||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15104|ASSIG15104||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15105|ASSIG15105||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15133|ASSIG15133||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15137|ASSIG15137||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15140|ASSIG15140||2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15147|ASSIG15147||2013-08-26|4712-12-31|FTE|1||
